Mount St. Joseph,Hess, Kayla,4,05:24.7,2022 HCAC Outdoor Track & Field Championships,4/29/2022,1500 Meters,Run
Mount St. Joseph,Hess, Kayla,2,05:25.7,Marv Frye Invitational 2022,4/9/2022,1500 Meters,Run
Mount St. Joseph,Salmons, Emily,2,05:27.3,Hanover Invitational 2022,3/26/2022,1500 Meters,Run
Mount St. Joseph,Salmons, Emily,4,05:39.4,MSJ April Invitational,4/23/2022,1500 Meters,Run
Mount St. Joseph,Salmons, Emily,4,05:39.9,Marv Frye Invitational 2022,4/9/2022,1500 Meters,Run
Mount St. Joseph,Salmons, Emily,4,05:45.1,MSJ March Invitational,3/19/2022,1500 Meters,Run
Mount St. Joseph,Moehring, Avery,4,05:56.8,Hanover Invitational 2022,3/26/2022,1500 Meters,Run
Rose-Hulman,Smith, Libby,4,05:15.4,Rose-Hulman Twilight Invitational,4/22/2022,1500 Meters,Run
Rose-Hulman,Lindfelt, Madison,1,05:18.4,Rose-Hulman Twilight Invitational,4/22/2022,1500 Meters,Run
Rose-Hulman,Lindfelt, Madison,3,05:22.4,Hanover Invitational 2022,3/26/2022,1500 Meters,Run
Rose-Hulman,Aspholm, Liv,3,05:29.1,2022 Big Blue Alumni Invite,4/2/2022,1500 Meters,Run
Rose-Hulman,Clayton, Abi,1,05:32.2,2022 HCAC Outdoor Track & Field Championships,4/29/2022,1500 Meters,Run
Rose-Hulman,Smith, Libby,4,05:32.4,Indiana DIII Track and Field Championships,4/16/2022,1500 Meters,Run
Rose-Hulman,Braker, Haley,1,05:37.3,2022 Big Blue Alumni Invite,4/2/2022,1500 Meters,Run
Rose-Hulman,Sebastian, Lisa,4,05:41.6,Hanover Invitational 2022,3/26/2022,1500 Meters,Run
Rose-Hulman,Clayton, Abi,1,05:51.2,Hanover Invitational 2022,3/26/2022,1500 Meters,Run
Rose-Hulman,Perry, Taryn,4,05:53.1,'22 Rose-Hulman Early Bird Invitational,3/19/2022,1500 Meters,Run
Rose-Hulman,Braker, Haley,4,05:56.9,Rose-Hulman Twilight Invitational,4/22/2022,1500 Meters,Run
Rose-Hulman,Knudtson, Naomi,4,06:05.5,Rose-Hulman Twilight Invitational,4/22/2022,1500 Meters,Run
Rose-Hulman,Villa, Danielle,1,06:13.1,Hanover Invitational 2022,3/26/2022,1500 Meters,Run
Rose-Hulman,Haut, Isabel,4,06:16.9,'22 Rose-Hulman Early Bird Invitational,3/19/2022,1500 Meters,Run
Rose-Hulman,Johnson, Kaia,1,07:08.6,Hanover Invitational 2022,3/26/2022,1500 Meters,Run
Transylvania,Allen, Taylor,1,06:03.1,Jim Vargo Invitational,4/8/2022,1500 Meters,Run
Anderson,Moore, Delaney,1,26.43,2022 HCAC Outdoor Track & Field Championships,4/29/2022,200 Meters,Run
Anderson,Moore, Delaney,1,26.6,2022 HCAC Outdoor Track & Field Championships,4/29/2022,200 Meters,Run
Anderson,Franklin, Krista,1,26.63,2nd Annual Mike Becraft Invitational,4/22/2022,200 Meters,Run
Anderson,Saunders, Kayla,4,27.98,2022 HCAC Outdoor Track & Field Championships,4/29/2022,200 Meters,Run
Anderson,Saunders, Kayla,2,28.28,2nd Annual Mike Becraft Invitational,4/22/2022,200 Meters,Run
Anderson,Franklin, Krista,2,28.65,2022 HCAC Outdoor Track & Field Championships,4/29/2022,200 Meters,Run
Anderson,Saunders, Kayla,4,29.37,2022 Huntington Invitational,4/14/2022,200 Meters,Run
Bluffton,Schifer, Madalynn,3,26.81,2022 HCAC Outdoor Track & Field Championships,4/29/2022,200 Meters,Run
Bluffton,Schifer, Madalynn,3,26.86,2nd Annual Mike Becraft Invitational,4/22/2022,200 Meters,Run
Bluffton,Schifer, Madalynn,3,27.61,2022 HCAC Outdoor Track & Field Championships,4/29/2022,200 Meters,Run
Bluffton,Schifer, Madalynn,3,27.65,2022 DIII All-Ohio Outdoor Track & Field Championships,4/16/2022,200 Meters,Run
Bluffton,Myers, Kinsey,3,27.69,Marv Frye Invitational 2022,4/9/2022,200 Meters,Run
Bluffton,Myers, Kinsey,1,29.37,Marv Frye Invitational 2022,4/9/2022,200 Meters,Run
Defiance,Cross, Traci,1,25.37,St. Francis Fighting Chance Invite,5/13/2022,200 Meters,Run
Defiance,Cross, Traci,1,25.52,Carius/Gregory Invitational 2022,5/12/2022,200 Meters,Run
Defiance,Cross, Traci,1,25.8,2022 HCAC Outdoor Track & Field Championships,4/29/2022,200 Meters,Run
Defiance,Cross, Traci,1,25.84,2022 DIII All-Ohio Outdoor Track & Field Championships,4/16/2022,200 Meters,Run
Defiance,Markau, Lisa-Maria,1,26.11,2022 HCAC Outdoor Track & Field Championships,4/29/2022,200 Meters,Run
Defiance,Markau, Lisa-Maria,2,26.39,Carius/Gregory Invitational 2022,5/12/2022,200 Meters,Run
Defiance,Cross, Traci,2,26.67,2022 HCAC Outdoor Track & Field Championships,4/29/2022,200 Meters,Run
Defiance,Markau, Lisa-Maria,1,27.03,2022 Huntington Invitational,4/14/2022,200 Meters,Run
Defiance,Markau, Lisa-Maria,2,27.06,2022 HCAC Outdoor Track & Field Championships,4/29/2022,200 Meters,Run
Defiance,Markau, Lisa-Maria,2,27.11,2022 DIII All-Ohio Outdoor Track & Field Championships,4/16/2022,200 Meters,Run
Defiance,Markau, Lisa-Maria,2,27.89,2022 Huntington Invitational,4/14/2022,200 Meters,Run
Defiance,Markau, Lisa-Maria,2,28.11,2nd Annual Mike Becraft Invitational,4/22/2022,200 Meters,Run
Defiance,Oshodin, Destiny,2,28.41,Yellow Jacket Collegiate Outdoor,3/26/2022,200 Meters,Run
Defiance,Elkins, Ashanti,1,31.08,2022 HCAC Outdoor Track & Field Championships,4/29/2022,200 Meters,Run
Earlham,Kyrk, Olivia,3,27.46,Manchester Invitational,4/9/2022,200 Meters,Run
Franklin,O'Day, Sarah,2,26.09,2022 HCAC Outdoor Track & Field Championships,4/29/2022,200 Meters,Run
Franklin,O'Day, Sarah,2,26.31,Rose-Hulman Twilight Invitational,4/22/2022,200 Meters,Run
Franklin,O'Day, Sarah,2,26.41,2022 HCAC Outdoor Track & Field Championships,4/29/2022,200 Meters,Run
Franklin,Desenberg, Lex,2,27.05,Grizzly Invitational,4/2/2022,200 Meters,Run
Franklin,Johnson, Janae,2,29.37,Hanover Invitational 2022,3/26/2022,200 Meters,Run
Franklin,Johnson, Janae,2,30.33,'22 Rose-Hulman Early Bird Invitational,3/19/2022,200 Meters,Run
Franklin,Desenberg, Lex,2,30.73,Grizzly Invitational,4/2/2022,200 Meters,Run
Hanover,Martin, Zaleeya,3,25.7,Carius/Gregory Invitational 2022,5/12/2022,200 Meters,Run
Hanover,Martin, Zaleeya,3,25.96,2022 HCAC Outdoor Track & Field Championships,4/29/2022,200 Meters,Run
Hanover,Martin, Zaleeya,3,26.04,Emory Final Qualifier 2022,5/18/2022,200 Meters,Run
Hanover,Martin, Zaleeya,3,26.15,2022 HCAC Outdoor Track & Field Championships,4/29/2022,200 Meters,Run
Hanover,Martin, Zaleeya,3,26.28,Manchester Invitational,4/9/2022,200 Meters,Run
Hanover,Martin, Zaleeya,3,26.52,Grizzly Invitational,4/2/2022,200 Meters,Run
Hanover,Logsdon, Aimsley,3,26.62,'22 Rose-Hulman Early Bird Invitational,3/19/2022,200 Meters,Run
Hanover,Logsdon, Aimsley,3,29.07,Grizzly Invitational,4/2/2022,200 Meters,Run
Hanover,Logsdon, Aimsley,3,29.08,2022 HCAC Outdoor Track & Field Championships,4/29/2022,200 Meters,Run
Hanover,Logsdon, Aimsley,3,29.85,Indiana DIII Track and Field Championships,4/16/2022,200 Meters,Run
Hanover,Logsdon, Aimsley,3,29.95,'22 Rose-Hulman Early Bird Invitational,3/19/2022,200 Meters,Run
Hanover,Brock, Kelli,4,30.16,Hanover Invitational 2022,3/26/2022,200 Meters,Run
Hanover,Brock, Kelli,3,30.53,Rose-Hulman Twilight Invitational,4/22/2022,200 Meters,Run
